,used_feature,train_accuracy,test_accuracy,train_f1,test_f1
433,"['총상환대출비율', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8200888962738337,0.8056824790230124,0.8184635725302111,0.8035762830183278
422,"['총상환대출비율', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8174857032082969,0.8055994018443133,0.8155520176572106,0.8031585668875284
27,"['총상환대출비율', '부채_대비_소득_비율']",0.8159348647862751,0.8055578632549638,0.8140175819659983,0.8032284192495095
852,"['총상환대출비율', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8221659120176131,0.8053917088975658,0.8212528684101397,0.8038396878419456
412,"['총상환대출비율', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8165302759661585,0.8052255545401679,0.8148309513942643,0.8029122019270021
890,"['총상환대출비율', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8192719367479472,0.8052255545401679,0.8175876011203455,0.8027907209501619
426,"['총상환대출비율', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8170979936027916,0.8051009387721193,0.8150813462202168,0.8026391128022217
855,"['총상환대출비율', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8215705008377296,0.8050594001827698,0.820751271687913,0.8037013588496813
1368,"['총상환대출비율', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.821875129813484,0.8050594001827698,0.8209788698737494,0.8035138499049166
885,"['총상환대출비율', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8174580096650466,0.8050178615934203,0.8153025418220844,0.802190253561392
413,"['총상환대출비율', '총상환액', '부채_대비_소득_비율', '대출금액']",0.8190088480870685,0.8047270914679737,0.8170422655593157,0.802114887664844
391,"['총상환대출비율', '총상환원금', '월별대출금액', '부채_대비_소득_비율']",0.8208781622564699,0.8046855528786242,0.8199860287409331,0.8032123661715053
871,"['총상환대출비율', '총상환액', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.8182334288760575,0.8046855528786242,0.8165872308908442,0.8023830608847207
421,"['총상환대출비율', '대출목적', '연간소득', '대출금액']",0.8197011866683283,0.8046855528786242,0.8180974662780139,0.8021990398069319
144,"['총상환대출비율', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.816917985571664,0.8046440142892748,0.814911023579877,0.802077904359335
889,"['총상환대출비율', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8211827912322242,0.8046440142892748,0.8195581300312257,0.8021738700411196
1426,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8231351860313768,0.8046440142892748,0.822199464650029,0.802534518215776
388,"['총상환대출비율', '총상환원금', '대출목적', '최근_2년간_연체_횟수']",0.8170979936027916,0.8045609371105757,0.8154467460141335,0.8021674525567928
423,"['총상환대출비율', '대출목적', '부채_대비_소득_비율', '대출금액']",0.8198119608413298,0.8044778599318767,0.8180761163112462,0.8018015237315381
420,"['총상환대출비율', '대출목적', '연간소득', '최근_2년간_연체_횟수']",0.816281034076905,0.8044363213425272,0.8143282561035886,0.8018052424652653
138,"['총상환대출비율', '월별대출금액', '부채_대비_소득_비율']",0.8166272033675348,0.8043947827531777,0.8143736578877252,0.801706372613157
869,"['총상환대출비율', '총상환액', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8185657513950623,0.8043947827531777,0.8167649653801689,0.801884358817555
120,"['총상환대출비율', '총상환원금', '대출목적']",0.8165579695094088,0.8043117055744787,0.8149160217328596,0.8020115251434476
416,"['총상환대출비율', '대출목적', '월별대출금액', '부채_대비_소득_비율']",0.8165025824229081,0.8040209354490322,0.8143410374893817,0.8012687254828027
424,"['총상환대출비율', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.8179287999003032,0.8039793968596827,0.8164756976867857,0.8018628816723181
1404,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '대출금액']",0.8258768468131655,0.8038963196809836,0.825169464782806,0.8020673683418246
926,"['총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8243675487060191,0.8038547810916341,0.8234597632999444,0.8019038275473973
896,"['총상환대출비율', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8195488721804511,0.8038547810916341,0.8177341778439478,0.8014389338355659
1387,"['총상환대출비율', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8212797186336006,0.8037717039129351,0.8196009153003566,0.8012050368493245
122,"['총상환대출비율', '총상환원금', '연간소득']",0.8147855827413838,0.8037301653235857,0.8131495079592711,0.8016170658405609
882,"['총상환대출비율', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8161979534471538,0.8036055495555371,0.814174691815734,0.8009208065445287
402,"['총상환대출비율', '총상환액', '대출목적', '부채_대비_소득_비율']",0.81805342084493,0.803522472376838,0.8162874984991989,0.8009522064815225
129,"['총상환대출비율', '총상환액', '부채_대비_소득_비율']",0.8165302759661585,0.803522472376838,0.8148172822460328,0.8012849085520188
891,"['총상환대출비율', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.819327323834448,0.8034809337874885,0.8175417918522978,0.8008067335471226
888,"['총상환대출비율', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8164471953364073,0.803273240840741,0.8144830571966882,0.8006687301725065
1766,"['총상환대출비율', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8207950816267188,0.8032317022513915,0.8198610144813689,0.8016070737377793
892,"['총상환대출비율', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.81557484872402,0.8031486250726926,0.8134223011053999,0.8004127187283805
847,"['총상환대출비율', '총상환원금', '대출목적', '연간소득', '최근_2년간_연체_횟수']",0.8171395339176671,0.8031070864833431,0.815490536742955,0.8006557103828162
870,"['총상환대출비율', '총상환액', '대출목적', '부채_대비_소득_비율', '대출금액']",0.8189811545438181,0.8030655478939935,0.817247725130229,0.8005149861652097
879,"['총상환대출비율', '총상환액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.818191888561182,0.803024009304644,0.8164392706361258,0.8006153298807608
924,"['총상환이자', '총상환원금', '월별대출금액', '연간소득', '대출금액']",0.8230105650867501,0.803024009304644,0.8220637032406314,0.8008825267860228
1413,"['총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '대출금액']",0.8221243717027376,0.802857854947246,0.8212190494511157,0.8009391133319341
1395,"['총상환대출비율', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.816571816281034,0.8028163163578965,0.814537911684905,0.8001068550259371
128,"['총상환대출비율', '총상환액', '연간소득']",0.815782550298398,0.8028163163578965,0.8140598500606187,0.800487928840132
1399,"['총상환대출비율', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8195211786372008,0.802691700589848,0.8178641460594097,0.8001056897609903
915,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '대출금액']",0.8222628394189895,0.8026501620004984,0.8215618874758248,0.8009018602874683
432,"['총상환대출비율', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8180395740733049,0.8026086234111489,0.8162564426996117,0.8000859001236282
1776,"['총상환대출비율', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8206981542253423,0.80252554623245,0.8190324985545506,0.7998630429224168
410,"['총상환대출비율', '총상환액', '연간소득', '최근_2년간_연체_횟수']",0.8158794776997743,0.8024840076431005,0.8142040713172849,0.8001734874529646
415,"['총상환대출비율', '대출목적', '월별대출금액', '연간소득']",0.8145363408521303,0.8024424690537509,0.8123549503855957,0.79954230616794
1389,"['총상환대출비율', '총상환액', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8179703402151788,0.802276314696353,0.8161670120669425,0.7997679740732322
425,"['총상환대출비율', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8145501876237555,0.8022347761070034,0.8123329505854241,0.7995097421845256
881,"['총상환대출비율', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8176934047826749,0.8022347761070034,0.81579456638378,0.7997623491366529
419,"['총상환대출비율', '대출목적', '연간소득', '부채_대비_소득_비율']",0.8147163488832578,0.8021516989283044,0.8126668161376485,0.7996368764815611
123,"['총상환대출비율', '총상환원금', '부채_대비_소득_비율']",0.8153394536063917,0.8020686217496054,0.8134642869585181,0.7997159302158746
1394,"['총상환대출비율', '총상환액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8176103241529238,0.8020686217496054,0.8157352740172412,0.7996693433797618
867,"['총상환대출비율', '총상환액', '대출목적', '연간소득', '최근_2년간_연체_횟수']",0.8157271632118972,0.8020270831602558,0.8139776373516048,0.7994676392781149
145,"['총상환대출비율', '부채_대비_소득_비율', '대출금액']",0.8166825904540357,0.8020270831602558,0.8145241735070935,0.7992322221519896
141,"['총상환대출비율', '연간소득', '부채_대비_소득_비율']",0.8156856228970215,0.8019440059815569,0.8137372238449061,0.7994646073660748
397,"['총상환대출비율', '총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8149102036860106,0.8019440059815569,0.8130971283876837,0.7996278806714227
1388,"['총상환대출비율', '총상환액', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8176657112394246,0.8018609288028579,0.8159050909380315,0.799209654837457
394,"['총상환대출비율', '총상환원금', '연간소득', '부채_대비_소득_비율']",0.8150209778590122,0.8018193902135083,0.813190049488453,0.799441719977594
431,"['총상환대출비율', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8148686633711351,0.8016532358561104,0.8128713676160457,0.7989406441987739
1791,"['총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8226367022528698,0.8016116972667608,0.8217998205836724,0.7997334118644753
1434,"['총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8234952020936319,0.8013624657306638,0.822728836491566,0.799537394217505
883,"['총상환대출비율', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8142455586480012,0.8013209271413143,0.8119673083010358,0.7982865482870659
1433,"['총상환이자', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8221520652459879,0.8010716956052173,0.8211548549538129,0.7989561334966236
387,"['총상환대출비율', '총상환원금', '대출목적', '부채_대비_소득_비율']",0.8149932843157618,0.8006563097117222,0.8130205195815869,0.798035356165442
386,"['총상환대출비율', '총상환원금', '대출목적', '연간소득']",0.8148963569143854,0.8006147711223727,0.8132656768260151,0.7981724806572618
858,"['총상환대출비율', '총상환원금', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8131239701463604,0.798911688959043,0.8111510589895358,0.7963806084827092
401,"['총상환대출비율', '총상환액', '대출목적', '연간소득']",0.8126393331394786,0.7986209188335964,0.8108311479904974,0.7959713338773298
846,"['총상환대출비율', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율']",0.814300945734502,0.7985793802442469,0.8122073982386067,0.7957938679711184
1783,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8210581702875974,0.7985378416548974,0.8202076515981546,0.7965083918704418
866,"['총상환대출비율', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율']",0.8148548165995099,0.7984132258868489,0.8129974281339012,0.7957382437873319
878,"['총상환대출비율', '총상환액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8141486312466248,0.7981639943507518,0.8122816806385161,0.7954923036478642
1425,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8194934850939504,0.7980809171720529,0.8186794906735256,0.7960848878664085
849,"['총상환대출비율', '총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.813027042744984,0.7980393785827034,0.810999221610913,0.7952944761442865
1371,"['총상환대출비율', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8133316717207383,0.7979978399933538,0.8112328462333475,0.7951334655031191
409,"['총상환대출비율', '총상환액', '연간소득', '부채_대비_소득_비율']",0.8144117199075036,0.7977070698679073,0.812519353360195,0.7949470482635584
1790,"['총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8207673880834684,0.7971255296170142,0.8199822734201442,0.7951492868625704
1974,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8194380980074496,0.7969593752596161,0.8185751213863937,0.7948058150255044
1797,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8182057353328072,0.7967101437235191,0.8173008852836494,0.7946223358454353
1386,"['총상환대출비율', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8132624378626123,0.7965855279554707,0.8112632298039318,0.7936140714758629
1432,"['총상환이자', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8159764051011507,0.7965855279554707,0.8150727836805908,0.7946045319948372
1781,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.81805342084493,0.7964609121874221,0.8172231193735785,0.7944371120303287
1973,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.817845719270552,0.7962116806513251,0.8169704495111707,0.79420511333872
1799,"['총상환이자', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8155333084091444,0.7954224474536845,0.8145383795310718,0.7934039667820081
1976,"['총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8181365014746812,0.7948409072027914,0.8173196697056234,0.7928358079732598
2034,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8160317921876514,0.7943424441305973,0.8150768393033327,0.7922097864459651
1423,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.8132485910909871,0.7943424441305973,0.8124079940740523,0.792306550993986
1796,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8143147925061271,0.7923070532524715,0.8134085505274813,0.790086900119953
83,"['대출기간', '총상환원금', '총상환액']",0.8093161079494315,0.792016283127025,0.8080566629828289,0.789480399119878
440,"['총상환이자', '총상환원금', '총상환액', '대출금액']",0.8101469142469433,0.7913932042867824,0.809756869317741,0.7899241610014387
300,"['대출기간', '총상환원금', '총상환액', '대출금액']",0.8131516636896108,0.7913516656974329,0.8116444109618008,0.788494135626326
1972,"['총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8153394536063917,0.7908532026252388,0.8145801116221054,0.7888071893938796
1795,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8127501073124801,0.7906870482678409,0.8118116967340573,0.7885053587277537
708,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수']",0.8109223334579543,0.7905208939104428,0.8096995586573444,0.7878239512865292
715,"['대출기간', '총상환원금', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.811822373613592,0.7903132009636953,0.8105424938643635,0.7877114674721298
1977,"['총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8118777607000928,0.7901885851956467,0.810963227044688,0.7879690933518874
296,"['대출기간', '총상환원금', '총상환액', '월별대출금액']",0.8119054542433431,0.7900639694275983,0.8103657761349348,0.7870673208926697
911,"['총상환이자', '총상환원금', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.8096068901535607,0.7892747362299576,0.8092394769731132,0.7879579608670833
1234,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8115038978662125,0.7891916590512587,0.8096601151642415,0.7857831789678956
709,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '대출금액']",0.8106453980254503,0.7891916590512587,0.8092795791585151,0.7862443937338572
278,"['대출기간', '총상환이자', '총상환액', '최근_2년간_연체_횟수']",0.812390091250225,0.7872808839411813,0.810953691013936,0.7843212096725872
299,"['대출기간', '총상환원금', '총상환액', '최근_2년간_연체_횟수']",0.8066298342541437,0.7868654980476864,0.8051537397044802,0.784058836698249
76,"['대출기간', '총상환이자', '총상환액']",0.8102715351915701,0.7866993436902883,0.808618046080063,0.7836809939643454
1420,"['총상환이자', '총상환원금', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8071837051191515,0.7862839577967933,0.8068763075712458,0.7848477409460178
910,"['총상환이자', '총상환원금', '총상환액', '부채_대비_소득_비율', '대출금액']",0.807432947008405,0.7856193403672012,0.8070067812092688,0.7841720470412128
908,"['총상환이자', '총상환원금', '총상환액', '연간소득', '대출금액']",0.806020576302635,0.7856193403672012,0.8055791752137909,0.7840627760641385
901,"['총상환이자', '총상환원금', '총상환액', '대출목적', '대출금액']",0.8046497459117407,0.7852870316524051,0.8043595948604573,0.7839685464309999
1419,"['총상환이자', '총상환원금', '총상환액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8062698181918886,0.7851624158843565,0.8058288245450129,0.7836186844054709
455,"['총상환이자', '총상환원금', '최근_2년간_연체_횟수', '대출금액']",0.80318198811947,0.784123951150619,0.8031510687184915,0.7831621928769544
153,"['총상환이자', '총상환원금', '대출금액']",0.803112754261344,0.7837916424358229,0.8031779343339588,0.7829826528900314
1410,"['총상환이자', '총상환원금', '총상환액', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.8054113183511264,0.7833347179529783,0.8051183120670449,0.7820582803773242
1228,"['대출기간', '총상환원금', '총상환액', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.8024758027665849,0.7825870233446872,0.8005402600159219,0.7789619898297069
673,"['대출기간', '총상환이자', '총상환액', '월별대출금액', '최근_2년간_연체_횟수']",0.8085406887384207,0.7819639445044446,0.8068559635181712,0.7784777409707596
1418,"['총상환이자', '총상환원금', '총상환액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8054113183511264,0.7816316357896486,0.8047958465421815,0.780010559721873
1788,"['총상환이자', '총상환원금', '총상환액', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8038743267007298,0.781590097200299,0.8034093060688235,0.7800829575882559
275,"['대출기간', '총상환이자', '총상환액', '월별대출금액']",0.8079037372436616,0.781340865664202,0.8059108719722099,0.7773641796733387
680,"['대출기간', '총상환이자', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.8095238095238095,0.7808839411813575,0.8079282258045035,0.7773754513343129
1409,"['총상환이자', '총상환원금', '총상환액', '대출목적', '부채_대비_소득_비율', '대출금액']",0.8052728506348745,0.7807177868239594,0.8049520066766052,0.7792148379554769
1221,"['대출기간', '총상환원금', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.8011465126905662,0.7806762482346099,0.7993595154046733,0.7771492170631821
1407,"['총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '대출금액']",0.802268101192207,0.7805100938772119,0.8017544386052685,0.778969894155404
705,"['대출기간', '총상환원금', '총상환액', '대출목적', '대출금액']",0.8025865769395866,0.7802193237517654,0.8004887841189855,0.7763340089620165
445,"['총상환이자', '총상환원금', '대출목적', '대출금액']",0.7992495049779144,0.7795962449115228,0.7991543771383807,0.7785497460941954
1231,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '연간소득', '대출금액']",0.8029465930018416,0.7794716291434743,0.8011176969117239,0.7757697668909079
274,"['대출기간', '총상환이자', '총상환액', '대출목적']",0.8039297137872305,0.7793054747860763,0.8019242246492442,0.7756702897459796
707,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율']",0.8019634722164527,0.7791393204286783,0.7999115449571974,0.77553631389702
295,"['대출기간', '총상환원금', '총상환액', '대출목적']",0.7999695371024246,0.7789731660712802,0.7981118379099111,0.7756380868545297
454,"['총상환이자', '총상환원금', '부채_대비_소득_비율', '대출금액']",0.800564948282308,0.7789731660712802,0.8002402906307763,0.7776405134872991
674,"['대출기간', '총상환이자', '총상환액', '월별대출금액', '대출금액']",0.8086099225965466,0.7787654731245327,0.8068119596759566,0.7748623720287732
1199,"['대출기간', '총상환이자', '총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8080422049599136,0.7787654731245327,0.8064464548317004,0.7753969532294462
1787,"['총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8022542544205818,0.7781839328736396,0.8018168524858665,0.7766476204102227
277,"['대출기간', '총상환이자', '총상환액', '부채_대비_소득_비율']",0.8044697378806132,0.7779347013375426,0.8022209895292836,0.7739492315176013
1793,"['총상환이자', '총상환원금', '총상환액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8016449964690733,0.7779347013375426,0.8010259983757749,0.776338172934376
678,"['대출기간', '총상환이자', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8046220523684903,0.7778516241588436,0.8023227367022427,0.7737071391848231
279,"['대출기간', '총상환이자', '총상환액', '대출금액']",0.8093714950359324,0.777810085569494,0.8077328033165385,0.7739792743131978
931,"['총상환이자', '총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.7978232875005192,0.7763562349422614,0.7977331528721863,0.7751612585674466
701,"['대출기간', '총상환원금', '총상환액', '대출목적', '월별대출금액']",0.7974771182098893,0.7759823876381158,0.7957706610172289,0.7728024520643973
1430,"['총상환이자', '총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.7976848197842673,0.7750685386724266,0.7974512513417957,0.7737285792499051
1222,"['대출기간', '총상환원금', '총상환액', '대출목적', '월별대출금액', '대출금액']",0.7968540134867556,0.7750270000830772,0.795181458196171,0.771843332799634
712,"['대출기간', '총상환원금', '총상환액', '연간소득', '대출금액']",0.8009526578878134,0.7750270000830772,0.7991883864942542,0.7714830902362234
920,"['총상환이자', '총상환원금', '대출목적', '부채_대비_소득_비율', '대출금액']",0.7971724892341351,0.7749439229043782,0.7969234219311596,0.7736372001408538
1786,"['총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.800218778991678,0.7749023843150287,0.7996944273333989,0.7732212451971331
452,"['총상환이자', '총상환원금', '연간소득', '대출금액']",0.7979340616735208,0.7748193071363296,0.7977657139343333,0.7734591899742961
298,"['대출기간', '총상환원금', '총상환액', '부채_대비_소득_비율']",0.7965909248258769,0.7745700756002326,0.7944786059627054,0.7707408134188288
714,"['대출기간', '총상환원금', '총상환액', '부채_대비_소득_비율', '대출금액']",0.8006757224553095,0.7744869984215336,0.7990599992591417,0.7712510244711672
666,"['대출기간', '총상환이자', '총상환액', '대출목적', '월별대출금액']",0.8011465126905662,0.7742793054747861,0.7990054283040509,0.7701315967596092
1651,"['대출기간', '총상환이자', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8046497459117407,0.7741546897067375,0.8029964336514716,0.7704077745287647
669,"['대출기간', '총상환이자', '총상환액', '대출목적', '최근_2년간_연체_횟수']",0.7995679807252939,0.7740716125280386,0.7974380216941317,0.7702301874991937
921,"['총상환이자', '총상환원금', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.7953862556944848,0.7739054581706405,0.7953306454194706,0.7729142135244064
704,"['대출기간', '총상환원금', '총상환액', '대출목적', '최근_2년간_연체_횟수']",0.7949985460889794,0.773780842402592,0.7927957228633844,0.7700612245757903
930,"['총상환이자', '총상환원금', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.7969924812030075,0.7735731494558444,0.7967121568850153,0.772181836490799
1232,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.7986125534831554,0.773448533687796,0.7965364632523757,0.7695638760672031
670,"['대출기간', '총상환이자', '총상환액', '대출목적', '대출금액']",0.8031958348910951,0.7731162249729999,0.8012064507917858,0.7689286653462931
297,"['대출기간', '총상환원금', '총상환액', '연간소득']",0.7950123928606045,0.7729085320262524,0.7935805230488416,0.7700393561841209
706,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '연간소득']",0.7981971503343995,0.7729085320262524,0.796447291454499,0.7695013354536359
1237,"['대출기간', '총상환원금', '총상환액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.7996372145834199,0.7728254548475534,0.7976592038417334,0.7692664722271837
1238,"['대출기간', '총상환원금', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.7979894487600216,0.7725346847221068,0.7961513496177139,0.7690280793379534
1672,"['대출기간', '총상환원금', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.7949293122308534,0.7724516075434078,0.7929135174144814,0.7690071558754998
1975,"['총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.7982248438776499,0.7723685303647088,0.7977281498276338,0.7708308331520634
677,"['대출기간', '총상환이자', '총상환액', '연간소득', '대출금액']",0.8009665046594386,0.7719116058818642,0.7989987839975426,0.7676672571485892
1193,"['대출기간', '총상환이자', '총상환액', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.80318198811947,0.7717454515244663,0.8011468707985319,0.7675288262378037
1186,"['대출기간', '총상환이자', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.7990002630886609,0.7713716042203207,0.7968123710802165,0.767336907447234
676,"['대출기간', '총상환이자', '총상환액', '연간소득', '최근_2년간_연체_횟수']",0.7989310292305349,0.7712885270416217,0.7968606383989035,0.7670364374804503
1230,"['대출기간', '총상환원금', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.794693917113225,0.7707069867907286,0.7929259724382646,0.7671319381680337
1428,"['총상환이자', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.7937246430994613,0.7697931378250394,0.7935112807772838,0.7684664380873379
929,"['총상환이자', '총상환원금', '연간소득', '부채_대비_소득_비율', '대출금액']",0.7937246430994613,0.7697100606463404,0.7933757895567971,0.7682845231733243
276,"['대출기간', '총상환이자', '총상환액', '연간소득']",0.7991941178914136,0.769585444878292,0.7971869010770523,0.7654080269633174
1196,"['대출기간', '총상환이자', '총상환액', '월별대출금액', '연간소득', '대출금액']",0.7990418034035365,0.7692115975741464,0.7967982780847255,0.7646441855235828
1187,"['대출기간', '총상환이자', '총상환액', '대출목적', '월별대출금액', '대출금액']",0.7996926016699206,0.7692115975741464,0.7977328923474826,0.7650981797209622
